Set Transaction Arrival Rate,Actual Transaction Arrival Rate,Block Size,Orderers,Throughput,Avg Latency,Min Latency,Max Latency
165.0,165.3,460.0,9,122.8,0.67,0.1,2.1
165.0,165.2,465.0,9,159.5,0.67,0.21,1.18
165.0,164.2,470.0,9,160.6,0.7,0.07,1.21
165.0,165.2,475.0,9,159.7,0.73,0.21,1.23
165.0,165.2,480.0,9,160.3,0.65,0.18,1.19
165.0,165.0,485.0,9,161.1,0.72,0.15,1.25
165.0,165.3,490.0,9,159.9,0.69,0.18,1.22
165.0,165.0,495.0,9,159.7,0.71,0.2,1.27
165.0,165.3,500.0,9,158.8,0.71,0.23,1.19
165.0,165.3,505.0,9,122.8,0.67,0.11,2.11
165.0,165.3,510.0,9,124.0,0.68,0.14,2.03
165.0,165.3,515.0,9,123.8,0.71,0.16,2.07
165.0,165.3,520.0,9,123.7,0.69,0.17,2.08
165.0,165.3,530.0,9,159.2,0.68,0.23,1.19
165.0,165.3,535.0,9,122.9,0.69,0.13,2.09
165.0,164.6,540.0,9,155.3,0.71,0.26,1.21
165.0,165.3,545.0,9,123.9,0.69,0.16,2.06
165.0,165.3,550.0,9,123.8,0.71,0.15,2.03
165.0,165.2,555.0,9,122.5,0.7,0.17,2.15
165.0,164.7,560.0,9,158.7,0.71,0.22,1.21
165.0,165.3,565.0,9,162.4,0.68,0.1,1.19
165.0,165.3,570.0,9,122.9,0.7,0.17,2.13
165.0,165.2,575.0,9,158.3,0.72,0.23,1.23
165.0,164.1,580.0,9,159.8,0.7,0.17,1.27
165.0,165.3,585.0,9,158.9,0.74,0.24,1.21
165.0,165.3,590.0,9,122.7,0.68,0.14,2.13
165.0,164.9,595.0,9,159.3,0.72,0.21,1.23
165.0,164.9,600.0,9,157.9,0.69,0.24,1.24
165.0,165.2,605.0,9,158.4,0.72,0.26,1.28
165.0,165.2,610.0,9,159.4,0.69,0.22,1.17
165.0,165.2,615.0,9,159.0,0.67,0.16,1.17
165.0,165.2,620.0,9,158.4,0.69,0.2,1.17
165.0,165.3,625.0,9,123.9,0.69,0.15,2.04
165.0,165.3,630.0,9,123.1,0.65,0.18,2.09
165.0,164.9,635.0,9,155.4,0.72,0.27,1.2
165.0,165.3,640.0,9,123.8,0.71,0.18,2.06
165.0,165.3,645.0,9,161.7,0.7,0.14,1.19
165.0,165.3,650.0,9,161.4,0.67,0.14,1.16
165.0,164.1,655.0,9,160.2,0.71,0.15,1.2
165.0,165.3,660.0,9,161.5,0.68,0.14,1.19
165.0,165.3,665.0,9,159.4,0.68,0.22,1.19
165.0,164.4,670.0,9,157.5,0.69,0.16,1.19
165.0,165.1,675.0,9,160.9,0.7,0.16,1.21
165.0,165.3,680.0,9,158.8,0.66,0.16,1.16
165.0,165.1,685.0,9,122.8,0.69,0.16,2.12
165.0,164.6,690.0,9,160.0,0.71,0.17,1.18
165.0,165.1,695.0,9,159.1,0.69,0.23,1.18
165.0,165.1,700.0,9,156.5,0.71,0.23,1.23
165.0,165.2,705.0,9,160.4,0.7,0.18,1.24
165.0,165.3,710.0,9,159.1,0.72,0.23,1.24
165.0,165.3,715.0,9,124.0,0.68,0.1,2.03
165.0,165.3,720.0,9,123.8,0.69,0.1,2.06
165.0,165.3,725.0,9,122.5,0.69,0.14,2.11
165.0,164.1,730.0,9,157.7,0.68,0.17,1.18
165.0,165.3,735.0,9,160.4,0.7,0.15,1.25
165.0,165.2,740.0,9,157.2,0.72,0.24,1.22
165.0,164.8,745.0,9,161.0,0.69,0.14,1.18
165.0,165.3,750.0,9,160.2,0.7,0.17,1.22
165.0,163.6,755.0,9,157.0,0.69,0.22,1.15
165.0,165.1,760.0,9,123.4,0.7,0.17,2.07
165.0,165.3,765.0,9,159.1,0.7,0.23,1.22
165.0,165.3,770.0,9,160.6,0.7,0.17,1.18
165.0,165.2,775.0,9,158.0,0.69,0.14,1.24
165.0,165.2,780.0,9,155.6,0.72,0.23,1.19
165.0,164.0,785.0,9,157.7,0.71,0.24,1.19
165.0,165.3,790.0,9,161.5,0.68,0.14,1.19
165.0,165.0,795.0,9,158.5,0.69,0.11,1.21
165.0,165.2,800.0,9,159.3,0.71,0.18,1.24
170.0,170.2,10.0,9,167.6,0.27,0.08,0.57
170.0,170.3,15.0,9,125.5,0.2,0.07,2.18
170.0,170.3,20.0,9,168.7,0.15,0.05,0.24
170.0,170.3,25.0,9,168.5,0.18,0.04,0.39
170.0,170.4,30.0,9,126.2,0.22,0.07,2.1
170.0,170.2,35.0,9,127.0,0.26,0.08,2.11
170.0,170.0,40.0,9,168.2,0.27,0.06,0.54
170.0,170.3,45.0,9,125.9,0.29,0.08,2.13
170.0,170.3,50.0,9,168.4,0.3,0.06,0.53
170.0,170.2,55.0,9,126.7,0.35,0.11,2.07
170.0,170.1,60.0,9,129.3,0.42,0.12,2.1
170.0,170.3,65.0,9,126.3,0.44,0.1,2.18
170.0,170.2,70.0,9,127.4,0.44,0.16,2.09
170.0,170.3,75.0,9,128.2,0.47,0.14,2.06
170.0,169.6,80.0,9,129.2,0.53,0.18,2.1
170.0,170.3,85.0,9,128.1,0.6,0.18,2.31
170.0,170.2,90.0,9,126.0,0.54,0.19,2.12
170.0,170.1,95.0,9,128.4,0.61,0.17,2.2
170.0,170.3,100.0,9,166.3,0.56,0.14,0.87
170.0,169.7,105.0,9,127.7,0.68,0.24,2.27
170.0,170.2,110.0,9,125.1,0.64,0.2,2.17
170.0,170.3,115.0,9,132.6,0.75,0.28,2.13
170.0,170.3,120.0,9,128.0,0.76,0.31,2.17
170.0,170.3,125.0,9,166.1,0.68,0.14,1.14
170.0,170.1,130.0,9,162.4,0.7,0.27,1.19
170.0,170.1,135.0,9,161.4,0.72,0.26,1.2
170.0,170.3,140.0,9,161.1,0.69,0.22,1.18
170.0,168.9,145.0,9,162.2,0.71,0.24,1.24
170.0,169.8,150.0,9,162.4,0.7,0.2,1.2
170.0,170.2,155.0,9,159.3,0.71,0.27,1.2
170.0,170.1,160.0,9,162.3,0.69,0.25,1.23
170.0,169.4,165.0,9,162.5,0.7,0.22,1.25
170.0,170.3,170.0,9,160.3,0.69,0.26,1.17
170.0,170.3,175.0,9,159.3,0.7,0.18,1.23
170.0,170.3,180.0,9,159.9,0.71,0.28,1.18
170.0,170.3,185.0,9,160.4,0.71,0.27,1.17
170.0,170.3,190.0,9,158.2,0.72,0.27,1.17
170.0,170.1,195.0,9,160.5,0.69,0.21,1.2
170.0,169.7,200.0,9,162.2,0.71,0.27,1.17
170.0,170.3,205.0,9,162.3,0.71,0.29,1.21
170.0,170.3,210.0,9,162.3,0.7,0.28,1.15
170.0,170.3,215.0,9,162.4,0.7,0.28,1.19
170.0,170.3,220.0,9,161.1,0.68,0.23,1.17
170.0,170.2,225.0,9,160.3,0.72,0.19,1.28
170.0,170.3,230.0,9,159.9,0.65,0.21,1.19
170.0,169.7,235.0,9,163.2,0.71,0.23,1.23
170.0,170.3,240.0,9,160.5,0.7,0.23,1.17
170.0,170.3,250.0,9,157.4,0.72,0.25,1.2
170.0,169.5,255.0,9,163.1,0.67,0.23,1.13
170.0,170.0,260.0,9,162.5,0.72,0.27,1.21
170.0,170.3,265.0,9,158.6,0.74,0.27,1.2
170.0,168.8,270.0,9,162.0,0.69,0.23,1.15
170.0,168.6,275.0,9,163.1,0.7,0.2,1.17
170.0,169.7,280.0,9,162.9,0.67,0.11,1.15
170.0,170.2,285.0,9,160.7,0.71,0.28,1.19
170.0,170.3,290.0,9,158.8,0.71,0.26,1.26
170.0,168.8,295.0,9,162.3,0.69,0.15,1.21
170.0,169.1,300.0,9,160.0,0.7,0.24,1.23
170.0,170.3,305.0,9,160.1,0.69,0.24,1.16
170.0,170.1,310.0,9,161.9,0.7,0.21,1.16
170.0,170.1,315.0,9,159.1,0.7,0.17,1.17
170.0,170.3,320.0,9,160.8,0.71,0.23,1.19
170.0,170.3,325.0,9,161.0,0.68,0.15,1.19
170.0,168.9,330.0,9,162.0,0.66,0.16,1.17
170.0,170.3,335.0,9,160.6,0.69,0.28,1.14
170.0,170.3,340.0,9,161.2,0.73,0.33,1.17
170.0,170.3,345.0,9,160.5,0.69,0.23,1.24
170.0,168.5,350.0,9,160.6,0.72,0.25,1.17
170.0,170.2,355.0,9,158.6,0.72,0.28,1.24
170.0,170.3,360.0,9,161.6,0.69,0.23,1.13
170.0,169.3,365.0,9,159.6,0.7,0.28,1.21
170.0,170.0,370.0,9,161.8,0.71,0.27,1.21
170.0,170.3,375.0,9,157.4,0.74,0.25,1.23
170.0,169.7,380.0,9,159.2,0.69,0.21,1.17
170.0,170.3,385.0,9,162.4,0.67,0.23,1.15
170.0,169.1,390.0,9,162.7,0.73,0.23,1.22
170.0,170.2,395.0,9,159.3,0.71,0.25,1.19
170.0,168.9,400.0,9,158.9,0.69,0.22,1.18
170.0,170.3,405.0,9,162.2,0.7,0.26,1.17
170.0,170.3,410.0,9,160.3,0.72,0.31,1.19
170.0,169.9,415.0,9,160.1,0.71,0.26,1.18
170.0,169.1,420.0,9,160.7,0.68,0.21,1.17
170.0,170.3,425.0,9,160.8,0.71,0.23,1.2
170.0,170.2,430.0,9,155.3,0.69,0.23,1.15
170.0,170.2,435.0,9,162.5,0.73,0.27,1.24
170.0,169.1,440.0,9,162.4,0.7,0.24,1.19
170.0,170.3,445.0,9,160.3,0.7,0.3,1.16
170.0,170.0,450.0,9,160.1,0.69,0.21,1.22
170.0,170.3,455.0,9,162.0,0.75,0.3,1.28
170.0,169.3,460.0,9,162.7,0.69,0.17,1.2
170.0,170.2,465.0,9,160.8,0.69,0.29,1.19
170.0,170.3,470.0,9,159.1,0.69,0.2,1.2
170.0,170.0,475.0,9,159.6,0.71,0.26,1.18
170.0,170.3,480.0,9,161.0,0.72,0.26,1.19
170.0,170.4,485.0,9,160.0,0.7,0.29,1.22
170.0,170.3,490.0,9,162.8,0.71,0.27,1.18
170.0,169.9,495.0,9,162.8,0.7,0.2,1.26
170.0,170.2,500.0,9,156.3,0.73,0.23,1.19
170.0,170.0,505.0,9,161.9,0.72,0.29,1.19
170.0,170.3,510.0,9,162.6,0.71,0.25,1.19
170.0,170.3,515.0,9,160.8,0.69,0.19,1.17
170.0,170.3,520.0,9,154.6,0.71,0.28,1.18
170.0,170.2,530.0,9,163.1,0.68,0.25,1.2
170.0,168.7,535.0,9,159.0,0.71,0.23,1.16
